date,origin,destination,total_trips
2020-05-23,5360,5129,1517
2020-05-23,5837,5045,158
2020-05-23,8001,8078,145
2020-05-23,8001,8296,169
2020-05-23,8001,8433,3950
2020-05-23,8001,8573,381
2020-05-23,8001,8638,74
2020-05-23,8001,47001,12
2020-05-23,8078,8001,119
2020-05-23,8078,8638,15
2020-05-23,8296,8001,166
2020-05-23,8296,8078,11
2020-05-23,8296,8433,85
2020-05-23,8433,8001,3636
2020-05-23,8433,8296,75
2020-05-23,8433,8573,46
2020-05-23,8573,8001,356
2020-05-23,8573,8433,35
2020-05-23,8638,8001,65
2020-05-23,8638,8078,27
2020-05-23,11001,15001,11
2020-05-23,11001,15759,11
2020-05-23,11001,25175,1724
2020-05-23,11001,25290,135
2020-05-23,11001,25473,4951
2020-05-23,11001,25754,39246
2020-05-23,11001,41001,16
2020-05-23,11001,50001,78
2020-05-23,11001,73001,11
2020-05-23,11001,85001,10
2020-05-23,13001,8001,12
2020-05-23,15001,15759,33
2020-05-23,15238,15759,82
2020-05-23,15759,15001,34
2020-05-23,15759,15238,75
2020-05-23,17001,66001,87
2020-05-23,18001,41001,11
2020-05-23,19001,76001,34
2020-05-23,23001,23162,370
2020-05-23,23162,23001,318
2020-05-23,23417,23001,10
2020-05-23,25175,11001,1765
2020-05-23,25175,25473,85
2020-05-23,25175,25754,104
2020-05-23,25175,25899,50
2020-05-23,25290,11001,97
2020-05-23,25290,25754,19
2020-05-23,25473,11001,4685
2020-05-23,25473,25175,77
2020-05-23,25473,25754,620
2020-05-23,25754,11001,35991
2020-05-23,25754,25175,81
2020-05-23,25754,25473,496
2020-05-23,25899,25175,19
2020-05-23,41001,11001,14
2020-05-23,41001,41551,24
2020-05-23,41001,73001,11
2020-05-23,41551,41001,31
2020-05-23,47001,8001,14
2020-05-23,47001,8433,10
2020-05-23,47001,47189,270
2020-05-23,47189,47001,267
2020-05-23,50001,11001,93
2020-05-23,52001,52356,52
2020-05-23,52356,52001,52
2020-05-23,54001,54874,1551
2020-05-23,54874,54001,1784
2020-05-23,63001,66001,38
2020-05-23,66001,17001,87
2020-05-23,66001,63001,54
2020-05-23,66001,76147,729
2020-05-23,68001,68276,4117
2020-05-23,68001,68307,4581
2020-05-23,68001,68547,916
2020-05-23,68081,68001,10
2020-05-23,68081,68276,12
2020-05-23,68081,68307,13
2020-05-23,68276,68001,3149
2020-05-23,68276,68081,11
2020-05-23,68276,68307,3523
2020-05-23,68276,68547,1299
2020-05-23,68307,68001,3902
2020-05-23,68307,68276,3841
2020-05-23,68307,68547,887
2020-05-23,68547,68001,632
2020-05-23,68547,68276,1167
2020-05-23,68547,68307,750
2020-05-23,73001,11001,11
2020-05-23,73001,25754,10
2020-05-23,73001,73268,49
2020-05-23,73268,73001,61
2020-05-23,76001,19001,38
2020-05-23,76001,76109,63
2020-05-23,76001,76111,96
2020-05-23,76001,76520,2543
2020-05-23,76001,76834,68
2020-05-23,76001,76892,2513
2020-05-23,76109,76001,85
2020-05-23,76111,76001,87
2020-05-23,76111,76520,13
2020-05-23,76111,76834,137
2020-05-23,76147,66001,720
2020-05-23,76520,76001,2304
2020-05-23,76520,76892,157
2020-05-23,76834,76001,63
2020-05-23,76834,76111,123
2020-05-23,76892,76001,2681
2020-05-23,76892,76111,12
2020-05-23,76892,76520,217
2020-05-24,5001,5088,7714
2020-05-24,5001,5129,860
2020-05-24,5001,5360,12637
2020-05-24,5045,5837,88
2020-05-24,5088,5001,6429
2020-05-24,5088,5129,79
2020-05-24,5088,5360,1006
2020-05-24,5129,5001,863
2020-05-24,5129,5088,81
2020-05-24,5129,5360,990
2020-05-24,5360,5001,12956
2020-05-24,5360,5088,1357
2020-05-24,5360,5129,1181
2020-05-24,5837,5045,55
2020-05-24,8001,8078,77
